Date,AUD,CAD,CHF,EUR,GBP,IDR,JPY,KRW,MYR,NOK,NZD,PHP,RUB,SEK,SGD,THB,TRY,ZAR
20100104,-0.651127803,-1.040016246,0.367833821,0.118145806,0.490164589,-0.495518348,0.464003023,-0.158129994,-0.77290285,-0.738286526,-0.079026728,-0.494542864,0.132065926,-0.458031584,-0.218985714,-0.313739665,-0.513778259,-0.859944462
20091231,-0.645808489,0.1169757,-0.752989043,-0.472025545,-2.222572883,0.372135396,0.137099195,-0.626423982,-0.058693295,-0.735137229,-1.299390148,-0.049723718,-1.263673342,-0.890620563,-0.205168017,-0.10563936,-1.128203523,0.146732157
20091230,0.455849917,0.931026406,0.63551878,0.662574976,0.807541573,-0.171280941,0.59416942,-0.609600234,-0.18879296,0.584012601,0.220918367,-0.052778256,1.053780877,0.082221936,0.140491974,0.01408374,0.347975513,-0.20917439
20091229,-1.13533373,-0.657628504,-0.234222591,-0.193999861,-0.053385926,-0.127366255,0.245007268,0.296530383,0.072639658,-0.379401707,-1.446979875,-0.246344358,1.151998026,-0.592398265,-0.248199407,-0.158727591,-0.281078614,-1.370976989
20091228,-0.490259956,0.06429268,-0.008296668,-0.048594238,0.021309609,-0.278209314,0.050044513,-0.596223,-2.01015E-05,0.041327857,-0.435831797,-0.397839844,0.056716304,-0.601208115,0.114507003,0.145021274,-0.140305396,-0.345155884
20091224,-0.70107907,-0.39072017,-0.93387798,-0.847339908,-0.171324231,-0.320038599,-0.256739871,-0.731169449,-0.218973008,-1.037276162,-0.623155963,-0.002191261,-1.90545642,-0.816980567,-0.448602669,0.000403567,-0.788168747,-1.251342708
20091223,0.088683344,-0.813100993,-0.59298006,0.02101429,0.205813208,0.251879736,0.112755647,0.311867956,-0.031949995,-0.12844927,0.272372905,0.042106552,-0.973137811,0.228162658,0.349834122,0.25478698,-0.043225283,-1.221769928
20091222,0.921233732,0.251719957,0.953359982,0.623292948,0.764332549,-0.197488238,1.187897128,-0.326095008,0.11152122,0.779914453,0.906710831,-0.408786984,0.196120759,0.87476655,0.228887582,0.087995406,0.191236053,1.15409065
20091221,0.123939057,-1.063874372,-0.349176469,-0.215757238,0.324225135,-0.019597783,0.107418132,0.758599924,-0.078076324,-0.73277404,-0.166425037,0.171026546,-0.620853781,-0.735765006,0.047329264,0.016761938,0.159405894,0.942086503
20091218,-0.199066088,-0.569231784,-0.58951779,0.041849759,-0.289768261,-0.076933527,0.359148115,-0.167338674,-0.000760959,-0.071225502,0.205333024,-0.009030138,-0.46185714,0.233537534,-0.077448879,-0.000136118,0.129078209,0.323860944
20091217,1.61332296,1.230075691,1.023018811,1.512933138,1.569998141,0.305647481,0.471455989,1.015091933,0.378926525,1.943509532,1.377388447,0.771302657,1.736245936,1.680484809,0.533869321,0.122085988,0.708778785,2.261485282
20091216,0.684741363,-0.30492213,-0.110683058,-0.130494505,-0.860567341,0.091097203,0.168607838,0.331390647,0.322213987,-1.356248748,0.057537066,0.132683878,0.145453983,-0.538047225,0.061533829,0.074555083,-0.253106212,-1.353870002
20091215,0.584815051,-0.078978604,0.735634336,0.728973248,0.21447927,0.053821063,1.24991815,0.36346194,0.117810051,0.788445984,0.659150719,0.23055875,0.494719822,1.125220588,0.185640386,0.07519898,0.587185201,0.082843996
20091214,0.719671188,1.421335417,0.731023361,0.751007032,0.244552763,0.277906986,-0.462953092,-0.615295169,0.295111035,1.049316403,0.368357948,-0.108784617,0.074383858,0.495489596,0.249587041,0.060338551,0.591142799,0.005346321
20091211,-0.170544329,-0.12490085,-0.103707454,-0.182964017,-0.089140639,0.035539923,0.661446808,-0.081774526,0.058376004,-0.08830024,0.004476553,-0.172700055,-1.245664203,-0.065326302,-0.075702024,-0.029534679,-0.010709368,-0.462829084
20091210,-0.656717977,-0.837983835,0.251343467,0.257976918,0.224727534,-0.242474696,0.350586857,0.328120092,-0.029678717,-0.091415914,-2.031946453,-0.23298087,0.20614288,-0.341689823,-0.000898303,-0.151297782,-0.433831609,-0.698528909
20091209,-0.113308693,0.348544395,0.060489539,0.040628386,-0.22408772,-0.459447262,-0.594477332,0.528265494,0.118426681,-0.271575189,-0.325168475,0.577256049,-0.395093277,0.187577163,-0.173362263,-0.030788396,-0.260753004,0.7454767
20091208,-0.059639061,-0.352895699,0.008573262,0.087992419,0.303639715,0.653981969,-1.789972014,0.154884391,-0.08931667,0.371678492,-0.118642096,-0.101395779,2.196778848,0.601357671,0.000485917,0.092075477,0.571858826,0.22361423
20091207,1.975525659,1.16406254,2.306214353,1.900317847,1.928473328,0.318038643,2.022831003,0.053215846,0.503957208,1.630264001,2.155362924,0.225820104,1.858319174,2.479989137,0.822940399,0.111518231,0.987764067,1.985075857
20091204,0.240293483,-0.255463834,0.212044984,0.345102203,-0.135017903,-0.091941722,0.277286185,-0.195505713,0.29587675,0.95152479,-0.159482622,-0.53740892,0.637272135,0.886908754,0.152575146,0.000425174,-0.013065297,0.588828242
20091203,-0.112493241,0.478916354,-0.125574491,-0.198412698,0.336849602,-0.123762852,1.030614831,0.109371002,-0.176866164,0.014914528,0.470395547,-0.562444477,-0.379417618,-0.443542452,-0.112170328,-0.112636515,-1.120459014,-0.306834742
20091202,-0.674061004,-0.074340245,-0.152403439,-0.106030484,-0.715374366,-0.192251122,0.298058998,-0.500879601,-0.053066514,-0.806896139,-0.235894087,-0.739631378,0.326115559,-0.846234395,-0.067650321,-0.114016411,-0.282350261,-0.292881474
20091201,-0.925930093,-1.097622046,-0.285428416,-0.338330901,-0.524195458,-0.142408044,0.621652812,-0.26416429,-0.420459969,-0.712976823,-1.52370686,-0.740249136,-0.474294979,-0.670113791,-0.180130166,-0.170735053,-1.717461048,-1.013648482
20091130,-1.029791516,-1.381964696,-0.652784689,-0.69892831,-0.431314598,-0.709190644,-0.260835347,-1.069870988,0.04503963,-0.459211874,-1.019148013,0.013256105,-0.238227629,-0.499037346,-0.296064749,0.074403954,-0.046490257,-0.80487082
20091127,1.462015634,1.725318067,0.798101641,1.02560665,0.814905604,0.960519417,-0.133830305,1.680890328,0.074065238,0.930523726,1.506978959,0.832284984,0.900912134,0.808187268,0.433820794,0.204802657,1.171847165,0.316894859
20091126,1.312434439,0.681863201,0.099513072,0.079623117,0.955084332,0.540107955,-0.98102391,0.221141838,0.504723381,1.078516694,1.703033622,0.193240218,0.957191274,1.024663876,0.113271406,0.065605802,1.703524638,1.074822477
20091125,-0.865722772,-0.931526762,-0.854339498,-0.755817808,-0.755817808,-1.295941821,-1.107667892,-0.294448878,-0.487722512,-0.287824589,-0.219519467,-0.727642649,-0.094764756,-0.346890789,-0.363396989,-0.292973554,-0.653960772,-1.235335519
20091124,0.252369578,-0.202300371,0.006556662,-0.006680473,0.254195798,0.603268713,-0.352444037,0.146000509,0.371332432,-0.000711435,0.507084381,0.35800909,0.074700865,0.148671579,0.070526993,0.045608874,0.024563255,-0.370389792
20091123,-1.550499585,-1.209213568,-1.13996465,-1.022180652,-0.846053742,-0.086073051,-0.151518102,-0.335647297,-0.29596968,-1.597837999,-1.475366966,-0.436362005,-0.91327748,-1.555578595,-0.416664764,-0.097905441,-0.099113045,-1.262488583
20091120,0.980720681,0.959923916,0.290844144,0.32399595,0.918857704,-0.957444723,0.187242302,-0.252852504,-0.161699586,0.718501654,1.141801063,0.045847876,0.635151991,0.995065992,-0.006144958,0.141034255,0.464309231,0.559200184
20091119,1.681090051,1.397293252,0.758966035,0.632442979,1.124574657,1.554635726,-0.378483429,0.755543267,0.7423801,1.114399124,2.674436035,0.674166942,0.73095323,1.356736414,0.496269173,0.137336392,0.70059136,1.673833915
20091118,-0.529617845,-1.04123081,-0.541656868,-0.548238283,-0.183535067,0.103330481,-0.076299372,-0.194121803,-0.045936604,-0.494625474,-0.453474819,0.128888623,-0.303556207,-0.645530165,-0.259022225,-0.12735303,-0.097209885,-0.493569837
20091117,0.724480645,1.248502471,0.725024178,0.605042017,-0.361827695,0.085132631,-0.340804521,0.021939083,0.000154077,0.731748619,-0.205723917,0.268748909,0.242011798,0.878406511,0.114948483,-0.01247736,0.413777678,1.017413725
20091116,-0.741210941,-0.775105716,-0.681081396,-0.648179085,-0.246870187,0.241153722,-0.268661231,-0.210065954,-0.236415505,-0.974818462,-0.992945467,-0.197159131,-0.586384778,-1.067421933,-0.079490515,-0.234581253,-0.368568876,-0.805250677
20091113,0.09451119,0.062784063,0.310044691,0.363196126,-0.83292844,-0.571558922,-0.242031605,0.019763172,-0.191659256,0.040273371,-0.205728188,-0.420364396,0.178371211,0.260364982,-0.12612048,-0.099121013,0.131389459,-0.292560532
20091112,0.327190762,0.828466568,0.784017747,0.770674172,0.670227161,0.34280442,0.181459217,-0.043052046,0.163334964,1.150372287,0.815399297,0.31025248,0.599916066,1.014141121,0.127837602,0.090158541,0.693151254,1.702628795
20091111,-0.546144121,-1.470460676,-0.544600417,-0.472168651,0.004094063,-0.212568975,-0.028211333,-0.397803221,-0.252130808,-0.751157621,-0.206419892,-0.372904578,-0.3319671,-1.069238869,-0.180115653,-0.080884829,-0.535183739,-1.557365851
20091110,0.145084035,-0.326159547,0.199822593,0.120272618,0.674846947,0.045502477,-0.102530451,0.155387188,0.1400397,-0.307820477,-0.111864564,-0.000833146,-0.035647921,-0.030386498,0.187745604,-0.002079666,0.129329178,0.54274383
20091109,-1.388483616,-0.814201815,-0.892946743,-0.814201815,-1.074343139,-0.528417046,-0.777400911,-0.508162851,-0.623886257,-0.984725182,-2.170333057,-0.641702316,-0.814432016,-1.640193107,-0.450006209,-0.18631704,-0.584886084,-1.865763047
20091106,-0.742807014,0.7868701,0.040261456,0.033642848,0.111855234,-0.511015081,0.376274833,-1.106486305,-0.583860914,0.003999736,-0.228504911,-0.86795581,-0.335300619,-0.476097368,-0.168932514,-0.149543144,-0.282790566,-0.484583564
20091105,-0.194502538,0.059426717,-0.706418855,-0.712988498,-0.524103181,-0.010059334,-0.712988498,0.126777105,0.087840152,-0.771797366,0.22574629,0.178594911,-0.600593832,-0.695867424,-0.125491389,-0.000618931,-0.555703923,-1.885088212
20091104,-1.141152392,-1.651045832,-0.750322083,-0.697784703,-1.250323181,-1.403063003,0.841493493,-0.444199876,-0.3502151,-1.537599057,-1.220402473,-0.467954588,-0.355233616,-0.935992339,-0.344946459,-0.15137866,-0.769645193,-1.863176656
20091103,0.944429519,-0.005350722,0.964691582,0.777732296,0.25337124,0.891200723,0.247123702,-0.04392238,0.116711925,1.775945896,0.821950295,0.082821925,0.564216687,1.455492022,0.173134164,0.122748452,0.486861237,-0.232633496
20091102,0.491212279,0.227231926,-0.009201558,0.189547793,1.260104639,-0.227651366,-1.082724052,0.246863812,0.409744601,0.649215027,1.006979472,0.189547793,0.492608946,0.277344498,0.063675445,-0.000772664,0.479558244,2.185132443
20091030,-0.093359149,0.466851219,0.011503793,-0.081081081,-0.4985696,-0.133054255,-0.428612287,-0.947497236,-0.36516022,0.014267085,0.120675909,-0.241021555,-0.510636413,0.388743459,0.010738394,-0.111360153,-0.239002154,-0.503328762
20091029,-0.33258937,0.042772072,-0.020286719,-0.020286719,-0.925480104,-0.679292381,0.254219766,-0.162401476,0.08839977,-0.216675441,0.873941772,0.556609716,-0.113477172,-0.552359833,-0.203700309,0.052480191,-0.22303963,0.167846448
20091028,1.396890212,0.703586006,0.36282836,0.601961447,0.374768915,0.775397533,-0.977866302,0.742307619,0.572144035,0.781929178,1.754760724,0.431687319,0.280727274,1.893377045,0.248666446,0.059818203,0.611029589,2.070025567
20091027,0.639370176,0.764915292,1.068282719,0.974855452,-0.304627978,0.965578704,0.112009993,0.745182762,0.680427519,1.696494261,0.782377674,0.592846435,0.950417606,1.563875443,0.294548944,0.149190014,0.924820613,1.313348671
20091026,0.117537189,0.417895836,4.92811E-05,0.006658233,0.246534648,0.624988246,0.093639453,-0.41144488,-0.087826948,-0.017360178,0.323708327,0.022247956,-0.33219164,-0.323641856,0.006658233,-0.118838131,0.677874297,0.565852892
20091023,-0.133155792,0.291944498,0.045354952,-0.133155792,1.179575287,-1.394241187,0.647395875,-0.665425234,-0.47206599,-0.127159224,-0.133155792,-0.16993916,-0.301486138,-0.9999312,-0.223740126,-0.091364673,-0.083312993,-0.286106215
20091022,-0.157677486,-0.615064957,-0.572743515,-0.526666667,0.048004296,1.486285383,0.264315516,0.875966695,0.622104664,-0.538611111,-0.476584433,0.320350316,-0.487871405,-0.450486226,0.017660123,0.031466779,0.187006657,0.956601148
20091021,0.671187465,2.355703995,0.275378861,0.335098184,-0.941513793,0.349507269,0.549789975,1.152017862,0.386889181,0.401405548,0.471677344,0.498781658,0.220137829,-0.18259183,0.426688789,0.104410506,0.916162778,1.295369683
20091020,-0.876658055,-0.3669211,-0.465920377,-0.354017768,-0.637381602,-0.042118187,-0.449506325,-0.358585096,-0.296614588,-0.711920128,-1.181038069,0.012369849,-0.58979211,-0.630018873,-0.138115741,0.090222895,-0.317364687,-0.546381025
20091019,-0.371495676,-0.412284876,-0.604233313,-0.32846226,-0.04969898,0.013474634,-0.28435981,0.373138137,0.089064279,-0.298620483,-1.006533602,0.016302657,-0.229244615,-0.260356366,-0.294857561,-0.19417456,-0.415459652,-0.01709113
20091016,-0.039792445,0.604179277,0.283474888,-0.033627009,-0.356028671,0.609379448,1.107184139,0.950735418,0.386896184,0.146276481,0.520438373,0.741711309,-0.152441468,0.500274959,0.275477632,-0.164120929,1.118401825,0.955865147
20091015,-0.572436611,0.434767661,-0.11007179,0.114370291,-1.559135174,-0.290005855,0.624736673,-0.666972893,-0.354703739,0.730719021,-0.801974381,-0.276701468,-0.046921733,0.431147943,-0.016056151,0.283543638,-0.006439773,0.371774174
20091014,-0.205928418,-0.094664427,-0.140577343,-0.114239634,-1.234344622,-0.81700415,0.163596265,-0.484165587,-0.619503741,-0.641974199,0.352469853,-0.020219297,-0.266497227,-0.463004114,-0.249005755,0.329786781,-0.639954163,-0.764946253
20091013,-0.348931134,-0.275165347,-0.698768228,-0.666038751,0.132209089,-0.469243784,-0.64363091,-0.151325216,-0.250506554,-0.660074539,-0.606752591,-0.277575466,0.017632134,-0.26861802,-0.088319789,-0.119105585,-0.367047898,-1.261189711
20091012,-0.09545835,-1.074754432,-0.180526276,-0.101591602,1.029619719,0.375136751,1.323134021,0.461422769,0.057859979,0.199216614,0.347591889,0.27451436,-0.262220944,0.107415121,0.380045801,0.059010235,-0.198643164,0.249083336
20091009,-0.267004005,-1.328054814,0.226725257,0.088135593,0.398191231,0.220871807,0.594483665,-0.232501465,0.208095005,-0.520543287,0.399124087,-0.003794143,0.007504146,-0.271907635,0.093010095,0.000629954,0.255103753,0.46011803
20091008,-1.468015379,-5.22863E-06,-0.362267724,-0.467384678,-0.994695539,0.0640792,-0.634948003,-0.271178615,-0.77658451,-0.594715977,-0.820284338,-0.297315513,-0.496078601,-0.924652556,-0.704344067,-0.179184368,-0.674504571,-1.506655591
20091007,-0.184238741,-0.462528631,0.40262552,0.190553968,0.066133972,0.132006158,-0.214148369,0.012593546,-0.508818497,-0.060370497,0.130550641,0.018194431,-0.251060433,1.206427772,-0.105508804,0.088508222,0.236906294,0.722360697
20091006,-1.545710532,-1.004698277,-0.61482746,-0.720010868,0.24886483,-1.401532838,-0.871110463,-0.292301908,-0.737676696,-1.437046073,-1.788539016,-0.232752472,-0.844237905,-1.163268123,-0.633366514,-0.356682481,-1.199955567,-2.381675403
20091005,-1.278859482,-1.562949188,-0.573421906,-0.540503558,-0.551347375,-0.997247707,0.576932878,-0.056918338,-0.54443624,-0.552278093,-1.043712524,-0.701982672,-0.442882997,-0.016470695,-0.337554578,-0.015149728,-0.932758749,-1.625780202
20091002,1.821854837,1.648493481,-0.368754233,0.013757997,0.711004924,0.204857029,-0.620982936,-0.354570578,0.388869131,0.031521378,1.091310526,-0.053488954,0.431154779,0.602709364,0.213376538,-0.074553466,0.271264684,1.088923215
20091001,0.369404365,0.022895608,1.296444403,0.715317422,0.886997552,-0.24949478,0.492478923,0.097804788,0.144956995,0.542696606,-0.009503219,-0.598145848,0.141437055,0.292061104,0.169170644,0.119101164,0.789461394,2.727147104
20090930,-1.201540953,-1.594118487,-0.944144807,-0.641944957,-0.914367788,-0.77445607,-0.520508177,-0.743277264,-0.704642552,-1.283717479,-1.003051782,-0.530016472,-0.418690816,-0.651654529,-0.579367818,-0.475352708,-0.394466406,0.09648984
20090929,-0.592316657,-0.348736632,0.760828922,0.694205787,-0.489918347,-0.058206053,0.509938846,-0.832630704,0.158955507,0.546603609,-0.222176171,-0.053516318,0.167816509,0.728658079,-0.03226869,0.102669544,-0.171466002,0.111195497
20090928,-0.135206091,0.086559797,0.110024124,0.136518771,0.561588076,0.780277572,-0.951018653,0.830480694,0.258444619,0.43685766,0.557383819,0.635672167,0.080933378,0.883070257,0.155787837,-0.044313754,0.545727191,-0.082947964
20090925,1.097419695,1.88801748,0.674689253,0.668029993,1.563446501,0.012359865,-0.279610782,-0.807134842,0.217327558,0.573394947,1.018548856,0.023895245,0.389401157,1.099158592,0.368667057,0.149845378,0.295014877,0.630195277
20090924,-0.052376797,0.412130479,0.061855999,0.101570964,1.353675338,-0.486552324,-0.721730338,0.162254738,-0.056700112,-0.529615961,0.214607891,-0.286668578,-0.232048341,0.426376117,-0.04226002,-0.029599952,-0.1633205,-0.281434617
20090923,-0.114825864,0.024037701,-0.191887241,-0.02029358,-0.606004251,0.151706557,-0.116506193,-0.80875225,-0.416837892,-0.761914027,-0.586474304,-0.172601855,-0.348374012,-0.180752392,0.056381649,-0.187305387,0.144191815,-0.414963478
20090922,-1.379096904,-0.781445999,-1.041008252,-0.825439783,-1.033284108,-0.141130477,-1.096328513,-0.115209324,-0.001091351,-1.077675659,-2.472794456,-0.350160072,-0.796048131,-1.26560698,-0.467632779,-0.317870828,-0.793703924,-1.016307259
20090921,0.812353799,0.498969184,0.559092662,0.320644017,1.022654522,0.0056195,1.285193699,-0.241847814,0.00109533,0.425132594,0.911677365,-0.022611255,0.410819877,0.583536187,0.248307832,0.05953466,1.171642058,0.900463301
20090918,0.46884343,0.558310375,-0.222493392,0.047602856,1.148632062,0.03189346,-0.108744789,0.28697685,0.272944122,0.21576958,0.047602856,-0.100516646,-0.182538079,0.038699536,-0.091672321,-0.031060434,0.237069448,1.144733509
20090917,-0.160271295,-0.431163144,-0.337745126,-0.278684067,-0.189016705,0.071424254,1.059958032,-0.541343417,-0.302115745,-0.046949179,0.287941835,-0.625272651,-0.998952391,-0.536356804,0.265189126,-0.117589902,-0.485527083,0.028787143
20090916,-1.409914365,-1.494687399,-0.185642349,-0.408970077,-0.094554829,-2.37474832,-0.902216961,-0.601411107,-0.613309269,-0.783632477,-1.801518118,-0.592295866,-0.77977247,-1.422010679,-0.777719322,-0.412992007,-0.802194841,-0.634380737
20090915,-0.042582423,-0.404968674,-0.151229536,-0.342207926,0.553465064,-0.295938222,0.380932516,-0.523252533,-0.156861601,-0.681355975,-0.0310466,-0.330917497,0.0567321,-0.525739771,-0.126093009,-0.168847957,-0.670554653,-1.023411466
20090914,0.552659803,1.188879833,0.200147582,0.226632786,0.811546194,0.413114344,-0.015204964,0.352108793,0.442935113,0.627121416,0.993128816,0.348846523,0.480994094,0.716342658,0.221803053,-0.0079858,0.171626173,-1.274302888
20090911,-0.670612186,-0.733376323,-0.427847314,-0.33575442,-0.546292649,-0.218030888,-1.303223948,-0.33575442,-0.041586044,-0.675120178,-1.484937865,-0.073640415,-0.69019874,-0.624749108,-0.311735466,-0.176613937,-0.549528586,-0.141719912
20090910,0.606873696,0.484574257,-0.30289506,-0.158129942,-0.561221763,0.115724309,-0.314446893,-0.177744029,-0.071611857,0.45059125,0.235118214,-0.092796769,-0.685171318,-0.043950222,0.078233554,-0.000475309,1.003465223,0.676028015
20090909,0.054812894,0.99501999,-0.245376333,-0.337419088,0.307110852,-0.659046477,0.080422083,-0.432425782,-0.156514711,0.151065962,-0.198399615,0.115469646,-0.710851726,0.094037597,-0.076724486,-0.027769692,0.306282354,0.066435662
20090908,-0.857985627,-0.641514497,-1.13153284,-0.988046708,-0.971044083,-0.704482975,-0.809820736,-0.143642837,-0.370819125,-1.172576848,-0.53834031,-0.55890065,-0.396396473,-1.073506488,-0.467337175,-0.054431208,-0.30709054,-0.645558258
20090907,-1.457133374,-1.445446847,-0.316937662,-0.47452896,-0.303326888,-0.537515573,0.186719922,-0.522910843,-0.298363671,-0.740454359,-1.214371079,0.013502829,-0.541348555,-1.334843065,-0.382362272,-0.09155752,-0.688262465,-0.872134749
20090904,-0.207904139,-0.51612694,0.604774843,0.51184967,0.201592446,0.049411829,0.496674635,-0.370075286,-0.070464799,0.371925982,-0.319972534,-0.189188236,0.048085247,0.225335643,0.00977787,0.058880276,-0.089850112,-1.216962109
20090903,-1.237005123,-0.663405906,-0.95920114,-0.802232299,-0.847574668,-0.510622757,-0.169199366,-0.23148765,-0.325282053,-1.487931154,-1.051662116,-0.388515949,-0.916089197,-0.848377055,-0.347950404,-0.00129216,-0.631615089,-1.540813627
20090902,0.755248594,0.969344128,0.754042475,0.661040788,-0.069793768,0.47379826,-0.570217628,0.52904451,0.35597712,1.455856251,1.261557663,0.316237085,0.271372319,1.632193295,0.085667662,0.125532735,0.446252409,0.86840529
20090901,-0.240901957,-1.057333188,-0.392021266,-0.29341903,-0.276449623,0.311743027,-0.173561382,-0.651814338,0.154932256,-0.235497234,-0.388499926,-0.141713092,-0.065340322,-0.284637834,-0.090153503,0.020911862,0.068643973,0.16682316
20090831,1.189444073,2.401782325,0.631349932,0.644618834,0.982621595,0.329688688,-0.587764254,0.459280003,-4.15558E-05,0.388021127,0.957508648,0.034364269,0.906292268,1.349765897,0.30381372,-0.033060288,0.401561051,0.427743488
20090828,-1.284041634,-1.152323044,-1.085642644,-0.66833751,-0.89398872,-1.158937106,0.179189585,-0.310104062,-0.339307289,-0.840708512,-0.639823972,-0.158389204,-0.331836077,-0.800303996,-0.311480387,-0.025864401,-0.200207329,-1.239392596
20090827,-0.347275462,0.193875602,0.310325946,0.014017382,0.287404217,0.710669799,-0.514645158,0.037057684,0.270580872,0.245960836,0.124191355,0.288706097,0.597208963,0.181619362,0.018873138,0.059361192,-0.176955733,-0.050224574
20090826,1.019981133,1.414051076,0.497512658,0.378416258,0.83204562,0.709205827,-0.164169776,0.001949436,0.127534929,0.547472189,0.604884459,0.730392523,0.359653895,0.925600251,0.096549972,-0.029500464,0.947278998,0.695526496
20090825,0.122178316,-0.220641587,-0.092591751,-0.00698129,0.666779548,0.189360356,-0.390520198,0.453551719,0.283447435,0.284220931,-0.165129846,0.021885055,-0.231427776,-0.156407748,0.099636575,0.013545678,0.416299444,0.482215186
20090824,-0.911066148,-0.575588057,0.207261159,0.048872443,0.337797222,-0.099815516,1.077767621,-0.531187496,-0.325894421,0.393868555,-0.665252271,-0.092451745,-0.72039516,-0.331864058,0.111948842,-0.057813528,-0.246713702,-0.901164507
20090821,-0.183403826,-0.983026911,-0.666089253,-0.607117934,-0.388495017,-0.429517787,-0.547827572,0.014681699,-0.155943746,-1.075434114,-0.795943167,-0.010449337,-0.233460483,-1.138307523,-0.592655178,0.01431831,-0.260996839,-1.397616373
20090820,-1.580706532,-1.280456079,-0.808585569,-0.919750053,-0.57444249,-0.708371682,0.246339649,-0.800878532,-0.563403246,-1.77113167,-1.16853029,-0.164075314,-0.559106387,-1.506978127,-0.325094507,-0.086831059,-1.082672709,-1.855565789
20090819,0.640117848,0.248594808,-0.439341472,-0.077947846,0.411980498,1.077239595,-1.247628892,0.652266812,0.254578129,-0.11826919,0.507728228,0.50208082,-0.186498573,0.127020466,0.137043367,-0.00095828,0.716999579,0.617851371
20090818,-0.739194701,-0.301486272,-0.238460363,-0.205659173,-0.934253851,-0.107130439,0.680133833,-0.687433506,-0.141598613,-0.811755554,-1.007599043,-0.248171011,-1.028501693,-0.69551281,-0.127519335,-0.057892787,-0.699411213,-1.839220666
20090817,3.190705263,2.311155059,1.211663394,1.57760091,1.730863307,0.665702852,-0.422341531,1.691290468,0.710901278,2.874361323,3.385814156,0.662300888,2.388060491,2.619959558,0.622294793,0.146930474,1.875229041,1.741674775
20090814,0.040251357,0.368358031,-0.40493261,-0.006995942,0.336542591,0.146665337,-1.395787665,0.541445006,0.256211758,0.091742503,-1.129604237,0.284975746,-0.649952808,-0.129584462,0.133777742,-0.06658408,0.486890476,1.278867123
20090813,-2.416729273,-2.014746355,-0.523087245,-0.860561114,-0.975886466,-0.423829048,0.417291269,-1.303721378,-0.622754876,-2.27400058,-2.131579561,-0.288451639,-2.318936891,-1.532719093,-0.425505797,-0.065835616,-1.844170537,-2.161743659
20090812,1.362477981,0.589476828,-0.191570544,-0.028228652,0.117349999,0.743922496,-0.722883295,0.428079226,0.568827774,-1.092902816,0.766775494,0.720125042,0.672921441,-0.830043103,0.069357146,0.073343397,0.169595348,-0.116665486
20090811,0.66950629,1.402800058,-0.033337432,0.254129606,0.823788711,-0.09589332,-0.682960657,1.209686936,0.171542973,1.782042209,0.927745631,0.057259739,1.95943111,1.586217983,0.35698952,0.05910688,1.672029284,1.373329709
20090810,-0.475547562,-0.07304199,1.468306197,1.091395578,0.719692653,-0.357244508,1.918500283,0.001102552,0.113811993,0.427194556,-0.473706957,-0.129539929,0.10928861,0.228750573,0.307285471,0.146345015,-0.669398213,-1.368531087
20090807,0.64181737,0.895635604,0.077455876,0.090548165,0.595462943,0.319042508,-0.215606014,0.239057215,0.288103176,1.10722367,-0.469790803,-0.01008786,1.190517705,0.383880216,0.07114325,-0.022182574,0.467892361,0.976114085
20090806,0.202033413,-0.310107555,0.108128041,0.27835769,0.923634329,0.250057607,0.227262297,0.10478794,-0.201157464,0.220517026,0.691741091,-0.230477633,0.404334965,0.301795655,0.176394512,-0.022600223,1.237297216,1.936083905
20090805,-0.390380275,0.715861019,0.015473648,-0.180430257,-0.356904244,0.320050166,0.669596912,0.328010838,0.085675828,-0.587552813,-1.390700388,0.040024448,-0.063341158,-0.5291686,-0.030376593,0.015598683,-0.521192147,0.836195656
20090804,-0.002259659,0.055343799,-0.302239235,-0.563125695,-0.650946769,-0.249453562,-0.299639204,-0.133052655,-0.370864158,-0.288185029,0.197314845,-0.444510821,0.321697267,-0.505191741,-0.034747628,-0.088954955,0.07745352,1.226007674
20090803,-1.385365911,-0.894062598,-1.611794,-1.153604139,-1.892988119,-0.481975018,-0.766486798,-0.186130695,-0.425172435,-1.550577616,-1.76286221,0.011759384,-1.361106115,-1.512235289,-0.493884365,-0.044170863,-0.746283102,-0.746102779
20090731,-0.496230187,-0.640349959,-0.58174444,-0.601216579,-0.228063005,-0.041254856,0.467827024,-0.990106086,-0.254718846,-0.987495998,-0.495154319,-0.102767013,-0.52528168,-1.701579134,-0.204522578,-0.071582675,-0.558333254,-0.340256284
20090730,-0.674521285,-0.258834278,0.665288959,0.362911834,-0.651090411,-0.025849057,0.385404642,-0.590797884,-0.055971818,-0.093854178,0.82129676,-0.017189086,1.018878578,-0.901947772,0.08183848,0.086850562,-0.182564779,-1.16258144
20090729,1.36898284,0.604174961,1.177852222,0.886273398,0.757562077,0.33451771,0.383829309,0.267096963,0.682226026,1.150976146,0.539536867,0.184997607,1.634679022,0.885320292,0.177505121,0.236674412,0.804572433,1.473629031
20090728,-0.835625957,-0.076264996,0.195557554,0.281116031,-0.07814834,-0.431108205,-0.517524227,-0.256928638,-0.254195972,-0.117683999,-0.48611747,-0.012989234,0.390675383,0.83841858,0.046825762,-0.060292907,-0.33608618,0.816355068
20090727,-0.763870815,-0.12608664,-0.163299294,-0.294344383,-0.489845668,-0.323359675,0.21556447,-0.45664821,-0.312214915,-0.958298523,-0.137856718,-0.078565989,-0.872017233,-0.98102893,-0.01207133,0.000716019,-0.190385879,-0.25193334
