Date,AUD,CAD,CHF,GBP,IDR,JPY,KRW,MYR,NOK,NZD,PHP,RUB,SEK,SGD,THB,TRY,USD,ZAR
20090202,1.009197117,-0.283107896,0.006724497,0.612574483,2.733356878,-0.817533484,-0.26065118,-0.216291041,0.607594937,1.056672471,0.26818639,0.896008392,0.636252239,-0.010338054,-0.428466225,0.118091639,-0.436953808,-0.569967507
20090130,0.867515796,-0.425985091,-1.274646485,-2.115017716,-2.035167523,-2.617091556,-0.444367723,-2.017547578,0.994318182,-0.102791176,-2.786377709,0.063854028,0.711024198,-1.926391564,-2.082422865,-0.277921711,-2.250019068,1.101716431
20090129,0.640928589,-1.22517171,-0.659500099,-1.078457805,-0.687156846,-0.421691828,-0.601656076,-0.780116492,-0.978958029,1.078964194,-0.486460191,2.242071255,-0.757454426,-0.719714128,-1.080753934,-0.836136024,-1.123680241,-0.961589747
20090128,-0.347012674,-0.179122915,0.972231471,-0.850085543,0.65276724,0.833404201,-1.323924584,-0.429211507,-0.118010677,0.409276944,0.146151348,2.736878374,0.730723606,0.348484848,0.637358335,0.145015671,0.652800972,-0.402968764
20090127,0.561371567,2.054967221,-0.093140842,-0.457690261,1.371752458,1.528233466,0.279875781,1.41628623,0.044976668,1.22253361,0.113802634,1.591961319,-0.589622642,1.684470008,1.416311853,0.215648587,1.416474211,0.536358712
20090126,-0.317604356,-1.38621247,0.50819124,0.085224246,1.523997809,1.909370875,2.143216783,1.524101061,-1.117411608,0.117924528,1.535160119,1.312843549,-0.98824936,0.985374961,1.466177195,-0.475901647,1.524032825,-0.766196501
20090123,0.186878125,-1.860663738,-0.538707103,-0.571973308,-0.754843568,-1.156722908,-0.385084791,-0.986125934,-0.398671096,0.040680172,-1.351571405,-0.168048583,0.143117721,-0.751492691,-1.455860943,-0.097883845,-1.455637708,1.094518986
20090122,-0.692180368,0.287549709,1.842319155,0.585979118,1.022186566,-0.973215055,1.091812533,0.344834972,-0.28159682,-1.205690861,0.146771037,-0.117401605,-0.719725111,0.05149861,0.4876535,-0.004660918,0.57319907,-1.05420204
20090121,1.398636965,-0.116108531,-0.290403188,0.805498872,-1.117042593,-0.675791275,-0.375479873,0.010710308,-1.479627917,1.633853443,-0.162813416,-1.617728917,-1.115753708,-0.517444541,-0.212342402,-0.941871739,-0.154679041,-1.176514613
20090120,0.173221928,-0.776133883,-0.033756414,2.918094396,0.025309806,-1.896609601,-1.049638458,-1.089029196,0.783991228,1.069231722,-1.14276517,-1.109638118,0.950217855,-0.883562687,-1.798514271,-0.500735024,-1.91169777,0.677386299
20090119,0.086686044,0.352926859,-0.343133957,1.731699089,-0.104686569,-0.790941637,0.474859244,-0.579276641,-1.004070556,0.169547597,-0.798339454,1.037492961,0.190405424,-0.136916836,-0.520754554,2.039094361,-0.663149962,0.868719266
20090116,-1.044504995,0.372564588,0.937181664,-0.814186928,-0.631553788,2.684449004,-1.324222535,0.94839135,-2.280562185,-0.812141099,0.983553692,2.040473691,-2.055947237,0.622512501,1.355672361,0.641600226,1.413832633,-1.295573893
20090115,0.247862816,1.418483647,-0.243885916,-1.288120665,0.474634319,-0.586435492,2.178988765,-0.072246659,-0.037111653,0.486357267,-0.096649485,1.073613767,0.411052752,-0.335638731,-0.71107052,0.531183306,-0.668033098,0.688123636
20090114,-0.528328469,-1.078431373,-0.652846951,-0.318261633,-1.861718866,-0.742365446,-1.85692357,-0.836529142,-0.280200899,1.104304705,-1.475956197,1.035224685,0.21328793,-0.455603928,-0.67173528,-0.697028211,-0.671090333,-0.968702313
20090113,2.033062943,1.866300481,-0.979673442,1.74184904,-0.214727615,-1.610225764,-1.085240834,-0.792273763,0.472750452,3.869627321,-1.067671534,-0.454802226,1.521304772,-0.723690823,-1.112796087,0.563607085,-0.985515903,-0.411957955
20090112,0.552372103,-1.019399481,0.04667289,0.089405454,-0.453445668,-3.151125402,-0.704477418,-1.261145971,-0.889707818,-0.24611399,-1.286422815,0.094318513,0.363755072,-1.747975509,-1.795490299,-0.46200264,-2.119263373,1.447993894
20090109,0.072325257,-0.966715614,0.381500569,0.167916713,0.109390761,0.048254785,1.470952405,0.491589056,0.158186132,0.246721205,1.239604582,0.220159151,0.088685586,0.351816065,0.233369775,-0.094197438,0.492032019,0.749984772
20090108,2.793266422,1.762032252,-0.433160069,-1.216410483,1.823453722,-1.916857301,2.081870425,1.307024733,0.968961295,1.699168024,0.918448139,3.917126906,1.283057402,0.955477739,0.449832105,2.708978328,0.1618242,3.292174597
20090107,0.555347893,1.331230284,-0.079904115,-1.449433304,0.582194583,0.739033694,1.514045553,1.709803586,0.069259457,0.074889868,0.926961803,2.625373207,0.08327419,1.374309042,1.274729975,2.05371248,1.97269727,2.111290465
20090106,-2.407629371,-3.793626707,-0.278884462,-1.944860013,-2.724989752,-0.764923902,-2.552902996,-1.503062964,-0.106439596,-2.579288443,-2.356429463,-1.782200725,-1.307494747,-1.340871567,-1.489612743,-3.067425946,-1.840671477,-3.213244724
20090105,-3.495272581,-2.756463227,1.250504236,-2.62226847,-2.048175393,0.134238787,-1.831333977,-1.200083195,-3.094378546,-2.786933122,-1.883325678,-2.918941982,-1.2451003,-1.371823341,-1.555629304,-2.259120674,-2.048175393,-1.502855655
20090102,-1.923646049,-0.329450524,0.161616162,0.892388451,0.998351611,0.396384969,-0.328416153,0.066600067,-0.564102564,-0.917696664,-0.940391324,-1.213816825,-0.25298988,1.122754491,-0.151185668,-0.502606106,-0.366458288,-0.037499904
20081231,-0.787863959,-1.921412498,-0.755196151,-2.227468692,-1.732547492,-0.989010989,-3.327323476,-2.022838499,-0.914634146,-1.051210733,-1.655727924,-0.291038197,-0.730593607,-1.402214022,-1.455161435,-0.546144589,-1.283870052,-2.437075808
20081230,-0.776887594,-0.442325368,0.214319202,-0.444535282,-2.095367968,-1.224996123,4.043773824,-1.24848973,-1.055806938,-0.4519728,-1.033362858,-0.693170234,-0.268682545,-1.00818235,-1.882334094,-0.101719993,-1.205325858,-1.619703826
20081229,0.267770204,2.496467263,-0.744532341,3.081217739,0.757540579,1.839715752,-0.435071441,1.908475272,0.302571861,0.771408641,1.80342651,3.730749135,-2.234985085,1.638532746,3.041432816,1.477971191,1.892181364,1.03456977
20081224,0.479405146,-0.334487413,-0.86985173,0.566767308,0.641404008,0.491946362,-3.173456637,0.451444002,1.588114754,-0.40864697,0.316598824,1.337790956,2.510154717,0.104063429,0.221270964,0.263442631,0.193160681,-0.916985933
20081223,0.240278527,1.658414365,-1.249430598,0.079516539,-1.049530916,0.294445329,3.005995699,-0.287763869,-0.963977676,0.923825628,0.34795764,0.055246528,1.126136521,-0.380115516,0.174010316,0.197973132,0.057265569,0.692315666
20081222,-0.376160234,-1.970760234,-0.52433972,1.561322278,2.251182915,0.737534071,0.459381308,0.562227413,0.218640362,-0.25504957,1.101254206,1.730996253,-0.230234379,-0.35417384,0.374274842,0.117980179,0.215208034,-0.757614726
20081219,-1.278032313,-1.910170367,0.520562207,-2.33463035,-4.40928803,-3.46695558,-2.731416866,-4.404441985,-0.319310694,-0.434159328,-4.219162028,-2.158902018,-1.710794297,-2.638888889,-4.166666667,-3.409608898,-4.625068418,-4.628247447
20081218,1.299526113,2.52293578,-1.739130435,3.521855098,4.197599363,3.916365099,2.608823497,1.960310265,3.678402522,0.481521113,3.518350015,2.671599273,0.363388599,1.898394417,3.299643894,0.730061068,3.961874956,1.645545274
20081217,0.466280554,1.021863118,-1.100290881,2.792076992,1.425846494,0.933441558,-1.74944895,1.915732413,0,-0.082243606,1.197053407,2.55423891,-0.330496197,1.460685284,2.030915277,1.543267438,2.695398101,-0.440425532
20081216,0.632223649,1.67321051,0.158338083,-0.644874361,1.087864614,0.637150792,0.527603732,1.190550396,2.070371165,-0.503252731,1.211556384,0.697256499,1.647491947,1.385542169,1.041954035,1.30360854,1.33234641,2.055587724
20081215,-0.2217732,-0.259067358,0.273085228,0.790048748,0.288506189,1.83844938,1.405447267,0.707246134,1.205080882,-0.240816327,0.233535731,1.496445334,1.899179367,0.22137251,0.884178977,0.88149807,1.274362819,1.71163544
20081212,2.021217759,1.312335958,0.057190062,0.614499944,3.229703244,-0.381204939,1.835005054,1.385294242,0.04887851,2.125885786,1.742436243,0.588455935,0.779773157,0.872919204,0.787571475,2.355637924,0.945894816,1.376211835
20081211,1.139079583,0.540042958,0.962340412,1.563126253,2.942435033,0.75144026,0.546136836,0.886054276,0.85446678,1.240715733,1.056507123,1.931340579,0.12302451,1.603671428,1.304975081,1.104536489,2.243713733,1.572970678
20081210,0.352112676,0.766804774,-0.038478805,0.246814373,-0.005639367,0.774084981,-2.557461257,0.609375336,-0.234972678,-0.14327855,0.240693196,0.315726574,0.577748589,0.372651519,0.536216596,-0.294985251,0.67767565,0.813902836
20081209,1.130205914,0.647289475,0.019243105,0.693561438,-5.268278741,-1.040799334,-1.488585013,-0.673710326,0.251999562,0.168847615,-0.240115255,-0.074984378,0.876620259,-0.407216495,-0.433241434,-0.004916179,-0.124474872,-0.300961553
20081208,-2.603669264,-1.754922343,1.365409623,-0.173090238,1.492267225,2.728594645,0.253652979,1.491241399,-0.164077882,-1.357428381,0.563425628,0.786531006,-1.548379778,0.471282821,1.177772858,1.199004975,1.492301619,0.279645477
20081205,1.329326678,2.545773765,0.293446365,0.463714352,-1.957692525,-0.162254483,-0.595101365,0.302634444,1.167487412,1.792904675,-0.384862091,1.090801053,0.449128804,0.207587316,0.27304815,1.132075472,0.356576862,0.793999184
20081204,0.045859873,0.599255661,0.019566919,0.918397192,-1.470800052,-0.247039782,1.191956322,-0.039174719,1.476698484,-0.886405646,0.208902459,0.004244542,0.736524941,-0.238156873,0.284957368,-0.255947004,-0.023766141,-0.129213872
20081203,0.117334966,0.615638487,0.137156293,0.92095165,-3.763093644,-0.986842105,-0.756437768,-0.569128562,-0.669269381,0,-0.828685259,-0.322391394,-0.75469907,-0.566280566,-0.52705007,-1.302689583,-0.582814838,-0.924331327
20081202,-0.239197924,0.197138315,0.321058839,0.641673103,1.518045378,0.118223273,0.779091582,0.983370119,0.826632177,0.821685726,1.66882696,0.394455535,1.691315596,0.689404935,0.26867395,0,0.705901015,1.620759349
20081201,0.59386679,-0.316957211,-1.2487868,1.403783588,0.277988375,-2.502881607,-0.596552892,-0.769797901,-0.319506726,1.714630364,-0.930979133,-0.516370029,0.515248843,0.322412897,-0.362831858,0.457779768,-0.935020036,0.499630336
20081128,-0.792320585,-1.016502479,0.03236246,-0.705910505,-2.337608645,-1.284135241,-2.243879374,-1.178588266,0.45045045,-0.799179452,-1.158178645,0.304038971,0.501253133,-1.389672324,-1.048621905,-1.141226819,-1.341085271,1.09199336
20081127,-1.515606242,-0.300281514,-0.038819876,-1.158940397,-0.068733556,-0.048740861,0.150483547,-0.407623194,-1.704671242,-0.759182289,-0.802644004,-0.105285442,-0.610624873,-0.281243608,0.175442444,-1.625937576,-0.270583688,-1.683129259
20081126,-0.467987653,0.458773253,0.103626943,-0.954612006,-0.2436656,0.016249594,-2.013312092,1.008859859,-0.523041348,-0.845283654,0.252445566,0.61057863,-0.26294166,0.555327026,1.016836509,1.333791007,0.967918195,0.86050866
20081125,0.752407705,-1.375976199,0.019433828,0.24069508,-0.102120259,0.457068234,2.623809524,0.062553926,1.605504587,0.677420721,-0.533584432,0.213447172,-0.557558279,0.335345406,0.155313956,-0.41021634,0.297502544,-2.8961463
20081124,-1.68655686,-0.10525664,0.442449086,1.272294887,2.583051333,2.699077955,-0.015870497,1.553087556,0.123221687,-0.985159722,1.41652077,1.430051873,0.303731559,0.549878093,1.502150756,-3.319169027,1.356927472,0.117559614
20081121,1.761429217,2.131023144,0.516677567,-0.130625816,1.708740265,-0.475515141,-0.102523993,0.451084804,0.642615558,2.779094317,0.11153601,0.250611335,1.284242395,0.526700042,0.735043898,-0.814835628,0.478392601,-0.352945622
20081120,1.944032332,1.15133683,0.407144733,0.273874732,-0.321342098,-1.802244614,3.517054624,-0.357385604,0,0.772871347,-0.523062292,-0.317318371,1.006165228,-0.637338722,-0.388691781,0.745423665,-0.728193763,0.211306007
20081119,0.184511301,0.514337148,0.408809178,-0.273126707,0.883463691,0.123031496,-0.606815253,0.059233908,-0.337078652,0.20885002,0.126963974,-0.061982875,-0.461485591,-0.067315659,-0.148927048,0.957370803,-0.150162017,1.644341801
20081118,0.416881112,0.335440588,0.105610561,-0.725022104,1.414499449,-0.008201427,1.586959644,0,1.228389445,1.135313531,0.961384394,-0.084110588,1.716836786,0.160780043,0.058702671,1.552674857,-0.055292259,2.004758652
20081117,0.668359152,-0.012899897,0.331125828,-1.343335659,0.728111523,-0.196447573,1.248280259,0.019748535,0.451299629,-0.074751561,0.064133397,-0.021023226,0.178092608,0.197474406,-0.090230313,-0.298996914,-0.118343195,-1.706571574
20081114,-1.505409267,0.252182347,1.226788228,1.84790334,0.77057673,1.520691374,2.741402591,1.113798229,-1.291304838,1.008216744,1.004048583,0.593884439,-1.217631943,1.594424793,1.147668157,1.220345602,1.19760479,-0.328499442
20081113,3.180286436,1.790298164,0.329566855,2.563479529,2.556496443,-1.206797471,1.605511282,0.126627272,0.962140621,3.275079125,0.89869281,0.123564577,0.113788156,0.269984119,0.009127419,-0.558225329,-0.03990423,-0.632964614
20081112,-0.189194871,0.164820675,-0.734410469,1.031054376,-0.190072767,-2.372365152,0.667058478,-1.509714686,0.440301921,-0.169429435,-1.417525773,-1.030859767,0.672377727,-1.094298131,-1.61637931,1.959910913,-1.70236134,1.656020267
20081111,2.07606888,0.383851754,-1.024251635,-0.220453154,2.253933329,-2.439596528,0.221470897,-0.045926736,0.632984233,1.903873075,-0.672,0.435069672,0.644630916,-0.349577377,-1.145139814,2.955414013,-1.117058413,1.290114371
20081110,-2.382697947,-0.748817656,1.001134619,0.995732575,0.147890129,2.896451846,0.368309972,0.918139884,-0.366930398,-1.298820929,0.708991299,0.517598644,-0.793674474,0.408633697,1.056314338,-0.878832264,1.058325494,-1.171537702
20081107,1.720556118,1.683141865,-0.033360021,0.428571429,0.798462305,-0.456511293,-0.853423365,0.13038674,0.034411562,1.614639397,0.032237266,0.113153352,0.469647764,0.712288292,-0.223768713,1.377368152,-0.10963195,1.792770321
20081106,0.881293998,0.767263427,-0.418576839,-0.185988841,-0.668667389,-1.993720565,5.880272075,-0.257896709,0.669745958,0.117139912,0.534759358,-0.489087912,0.710483149,-0.441245995,-0.777104287,0.623422124,-0.777000777,1.419886441
20081105,0.296432036,-0.60873637,0.722746436,-0.123839009,1.200532425,0.039261877,-1.498321953,0.318422042,1.150499328,1.132540397,-0.339147287,0.201062303,0.395037281,0.804871591,0.535726244,0.15480675,0.390015601,-1.468668149
20081104,-2.868809549,-2.548891786,0.748381877,1.330154348,-0.924547298,0.767526507,0.789890389,0.155028459,0.961084906,-3.356841912,-0.466162996,-0.050601581,0.473038818,-0.031761156,-0.031240935,-1.719241302,-0.015598191,0.796815927
20081103,-0.753364161,-2.174606211,0.994144083,1.270809506,1.431629909,1.128270785,-2.588033347,-0.324503311,-0.586166471,-0.233015032,0.032159511,0.168860208,-0.553200081,-0.195477599,0.19451773,-0.944438863,0.509524183,-2.343768256
20081031,0.223911685,-0.101930305,-0.77027027,-0.480586822,-0.069925245,-2.920842073,0.024613981,-1.620119011,0.117370892,-0.581421758,-1.426533524,-0.763411437,0.968300887,-1.112794525,-1.443335317,0.32254813,-2.132719601,-1.391001121
20081030,-2.37901586,-2.351477449,0.714528751,-0.640864539,0.893732417,3.814516129,-7.816443087,0.706427837,-0.397474866,-0.752862681,0.831069202,0.743314656,-0.944015347,0.088893537,1.833318374,2.320544554,2.075176194,0.709329579
20081029,-1.821629985,-0.35951156,1.20523416,-0.263190876,1.947948268,3.835203484,-1.194225722,1.891964166,0.046783626,-2.213013578,1.591167397,1.01883216,-0.43026751,1.378286684,1.853587183,-0.914618568,1.947948268,-2.428034477
20081028,-1.760149049,1.026989793,0.567945699,-1.041795858,-0.847424086,3.17062635,2.096301465,0.571505412,-3.006239365,-1.382488479,0.064987815,0.257196064,-1.472860539,0.159286397,0.976228941,-6.577879612,0.529695024,-4.434442665
20081027,-0.536428362,-0.156308616,-0.878758753,0.024810818,6.058709808,-1.405451448,-2.329905452,-1.079678978,0.170454545,0.757808051,0.097576842,-0.597606658,1.147122176,-0.931039924,-0.851219624,-2.262760101,-1.079707844,-1.040685225
20081024,5.853809622,-1.786920479,-2.424973205,1.818870784,0.423809524,-5.63459529,1.17840474,-1.465801603,-3.87766248,4.710577011,-1.410934744,-0.833147836,-0.795110073,-1.333817729,-1.4855391,-3.467843632,-1.670569867,-5.798660606
20081023,1.567661092,1.224515167,-0.420252151,0.450421874,0.750556252,-1.946721311,1.5370999,0.518214356,1.569867421,1.150598497,0.032076985,-0.048254181,-0.60261793,0.140325347,0.06090134,5.247191544,-0.256949311,5.533400508
20081022,-1.073651452,1.004520342,-1.530478192,1.435006435,-2.042273867,-4.644521269,0.89924093,-2.062365591,1.343602429,-0.013916593,-2.211417817,-1.266393361,1.306044836,-1.464638705,-2.160527884,2.997607772,-2.586468447,2.706760342
20081021,-0.41322314,0.176100629,-0.490228119,0.69331951,-1.787842399,-2.48442653,0.037317441,-1.647665983,1.217707978,-1.069297843,-0.839813375,-0.635550579,0.735961286,-1.642069209,-1.529869396,0.747626777,-1.78784267,1.478408141
20081020,-1.310088189,-0.225903614,0.565305988,-0.445103858,0.58344185,0.64911116,1.497256846,0.021155514,-1.214165261,-0.28372689,0.140165083,-0.19803941,-0.999091735,0.025191455,0.206872523,0.049210177,0.149209191,-1.753302428
20081017,-2.003197123,-0.747384155,-0.529619459,-0.964671309,-2.478692934,-0.250165551,-3.364056833,-0.762092711,-0.056179775,-1.229434099,-1.169770663,-0.335256334,-0.282657377,-0.725253839,-0.777840197,1.280901116,-0.762567558,1.08335598
20081016,2.28399162,1.408450704,-0.849270665,0.837466984,1.110523255,-1.642784773,6.599903047,-0.472230348,3.446271866,1.747608536,0.494972931,-0.418649707,2.095251644,-0.144840675,-0.488077576,5.405831363,-0.866055046,7.956960259
20081015,2.64869401,1.169329073,-0.650521706,-0.627360604,-0.311888884,-2.173451327,3.844264912,-0.412019311,1.967407407,0,-0.308404009,-0.379020979,1.69784024,-0.249103228,-0.689699351,0.68764877,-0.923502036,3.21556303
20081014,-6.171259843,-1.5908948,0.713544369,-0.553857907,-0.198305148,3.381395008,-3.058941154,0.626086228,0.106780566,-3.578555275,0.949564134,0.310612161,0.083773749,0.144688919,0.267625838,-1.618442964,0.828506489,-3.053120165
20081013,-1.061447074,0.404065913,1.588138386,-1.578947368,0.034431532,1.447876448,-5.365540468,0.127893324,0.130680131,-0.555629051,-0.940632228,0.224412604,0.185473008,-0.362895208,0.077135695,-0.84623323,0.441858752,-0.276931598
20081010,5.306875865,2.864008313,-1.856163498,1.076630779,1.670295157,-2.292513059,-4.699567936,-0.625052088,0.639646102,2.643371204,0.200865266,-0.305312265,-0.067305203,0.014915726,-0.609067871,2.306920762,-0.752813916,1.719128524
20081009,-2.592148636,1.939755048,-0.508332797,1.101293379,-0.83076981,-0.419014593,-2.661825401,-0.0666278,-0.398928252,-1.721530249,-1.190839695,-0.218482928,-0.232438017,-0.04969438,-0.500074164,-0.936094551,-0.356856748,-1.095323383
20081008,6.585041256,0.760456274,0.096612134,0.469604374,2.002448812,-0.781306,6.716546891,0.877966814,0.196873881,4.865419602,1.581885856,0.398825991,0.221564202,0.87728093,0.28688002,3.139158576,0.726232394,4.650000417
20081007,3.11230651,1.379590181,-0.051499936,0.575828157,-0.431739632,-0.902116778,2.248331139,0.128288713,0.395304264,1.978973408,-0.01550628,-0.053335579,-1.09973377,0.035103555,0.319774878,1.92413414,-0.014669209,1.692574866
20081006,2.348314607,-0.751728304,-0.766577233,-1.371960947,0.226515585,-2.970569991,3.318314339,-0.875565469,0.675349735,0.684931507,-0.860876249,-0.638728122,0.662770442,-0.608084534,-0.824559178,0.541675879,-1.44571346,-0.023714143
20081003,0.70151618,0.641718454,-0.495804729,-0.463668699,-0.496318608,-0.928644589,-0.394818665,0.108520984,0.012061271,0.597475186,-0.459066565,-0.279254247,-0.263176832,0.029914743,-0.175175703,-0.209597352,-0.496295764,1.147052273
20081002,0.101936799,-0.724248927,-0.54368441,-0.593509281,-1.946921849,-2.072885323,1.428681935,-1.149069604,0.375302663,-0.407889054,-1.979901005,-0.516332545,0.005140437,-0.6882551,-0.98842312,1.171875,-1.264114765,0.280049481
20081001,-0.456621005,-0.327518214,0.278940028,0.202454764,-0.866565389,-0.611417558,-2.649018131,-1.551647102,-0.876035041,-1.437828123,-0.936106984,-0.741564702,-0.689176358,-1.188903567,-1.276999567,-1.191001323,-1.552121932,-1.574363744
20080930,0.703945501,0.214347913,-0.44809088,-0.703605981,-0.457794086,-1.201575837,1.534516324,-0.464947036,0.300914781,-0.376949536,-0.029708853,-0.100148164,0.962797266,-0.578850083,-0.804240167,0.443066017,-0.320579831,0.578280466
20080929,-0.277400362,-1.445735411,-0.214119277,0.144699591,-1.381986719,-1.187309414,-0.569607298,-1.659940759,0.483792937,-0.613468203,-1.319261214,-0.470801564,0.143491277,-1.428845416,-1.684002978,-0.594582691,-1.987704918,-1.715116765
20080926,0.989080098,-0.374876685,-0.407676869,0.347222222,-0.275374921,-1.141684305,1.106288877,-0.146892431,-0.036271309,-0.084222347,-0.073238611,-0.28211971,0.042342687,-0.186647523,-0.318880109,-0.077016173,-0.408163265,-0.20935334
20080925,-0.381592436,0,-0.043884396,-0.044172399,0.470060789,0.218551135,-0.191798122,0.198898105,0.145296041,-0.54446461,0.382296721,0.021790053,0.408565355,0.07183908,-0.182171241,-0.481769408,0.068073519,-0.40868879
20080924,0.268402718,-0.183811462,0.156976014,-0.339601283,-0.224825051,0.096512675,0.147163121,0.073646497,0.5356056,0.448744917,-0.366246704,-0.377174178,0.532713398,0.336376742,0.444381887,-0.158513255,-0.278324622,1.203836809
20080923,0.430144529,-0.470434499,-0.387790843,0.38510101,1.533340327,0.141752577,2.762189345,0.847083384,0.581573309,1.072474724,1.351150705,0.359740638,0.591442953,0.657831092,0.680217022,1.099690539,1.098071512,1.487940346
20080922,-0.394173093,0.996436584,0.081377152,0.59697701,1.425194343,1.41802261,2.534530645,1.095823694,-1.095906999,0.776079608,2.076386784,1.08070017,-0.024113312,1.179464592,1.575159367,1.208053691,2.353189098,2.00779795
20080919,-2.538834141,-1.533463288,0.865008208,-0.893756294,-2.095308938,0.704132666,-4.045938824,-2.061015602,-0.911927046,-2.079351019,-3.255131965,-0.777321654,-0.637533205,-1.375615407,-1.574643782,-3.55987055,-1.834229761,-3.111508365
20080918,0.312761798,1.410121244,-0.521324037,-0.094321826,1.954443195,1.131372288,5.402613762,2.397378757,0.530759952,-0.648478392,1.867064974,0.818101212,-0.135240572,1.459353575,1.167123961,2.965678107,1.954443195,2.297095636
20080917,-0.295133088,-0.700124321,0.619351577,-0.294670846,-0.88135543,1.479030188,-4.020528817,-0.358924443,0.533592045,-0.644300244,-0.593912398,-0.205273354,-0.293544104,0.04899559,-0.069569488,-1.082239191,-0.301394827,-0.47816905
20080916,2.359781122,0.944517834,-0.503049739,0.447131431,0.873047328,-1.201040902,5.315898037,0.863126892,0.769888794,0.9524252,1.262967975,0.526243094,0.930704886,0.334283748,-0.214386345,1.891967534,0.819730054,0.758591459
20080915,0.584795322,0.691673317,-0.593824228,-0.282592313,0.817687255,-0.689152475,0.378313438,0.677470502,0.819318672,0.335633041,0.956284153,0.260344541,0.363548485,0.658122619,0.387390342,1.476853167,0.604294042,0.571542905
20080912,-0.467929696,0.575250836,0.8891972,0.264450321,1.000852827,1.493039209,0.946999019,0.33677686,0.240829937,-0.251092718,0.091157703,0.396235072,0.039943239,0.332638268,0.699704844,-0.480497456,0.947323095,-0.730582566
20080911,-0.096915797,-0.927766733,-0.445755902,-0.985037406,-0.128520042,-1.215785278,0.261947727,-0.734238484,0.459057072,1.837295198,-0.753920386,-0.520033747,0.021027178,-0.415307031,-0.763999836,1.178220087,-1.135234852,1.947423098
20080910,0.885719216,0.399201597,-0.4188809,-0.124533001,-0.246620256,-1.556572923,-0.353828306,-0.051247361,0.336113532,0.705770148,0.393581592,0.055353362,0.455198344,-0.044477391,-0.07777323,1.075268817,-0.353506787,1.7221461
20080909,0.236365733,-0.404214432,-0.355095938,-0.520317146,-0.267749062,-0.984328455,0.97092433,-0.100344037,0.443888715,-0.550128047,-0.105852109,-0.100917939,0.098318022,-0.246487552,-0.421872134,-0.351402731,-0.49247221,0.238785605
20080908,-1.487960018,-0.677899171,1.032225579,-0.259483504,-1.040387645,1.90048832,-3.519720733,-0.895013496,-0.112408668,-1.683219098,-0.958514303,-0.348537657,-0.208884997,-0.918282616,-0.476654091,-1.698850445,-0.231627711,-2.833941001
20080905,1.61588181,-0.977580813,-0.916744621,-0.455104551,0.087374203,-3.329931105,-2.596028596,-0.775303073,-0.193218649,1.610840006,-1.052163604,-0.951879334,-0.052720927,-1.05838005,-1.164725458,-0.118778281,-1.66344561,0.324655436
20080904,-0.086490227,-1.006451613,-0.093457944,-0.036886758,0.369063082,0.006379585,-1.41262013,-0.08249663,0.137311197,-0.391694195,0.401725934,0.790240951,0.188039425,-0.375541647,0.206910406,0.942049672,0.325462226,0.326593681
20080903,-0.293204553,0.109797843,-0.285785288,0.043053078,-0.549096284,-0.797417885,0.826124752,-0.080419791,0.056204334,0.174916088,-0.326264274,1.032388945,0.04333122,-0.149031297,-0.44,1.548005566,-0.516671259,0.710881617
20080902,1.505602241,-0.654475457,0.199203187,0.16016756,-0.176213559,0.18387015,0.807672274,-0.076340479,0.539963584,0.853437589,-0.354662332,-0.237039091,0.012683917,-0.033640907,-0.299102692,-0.386947733,-0.718145134,0.084067821
20080901,0.410172272,0.483558994,-0.618658748,0.826086957,-0.665231229,-1.560354513,1.812453207,-0.451972882,0.251778183,0.402106271,-0.132821724,-0.469369566,0.24051451,-0.182289168,-0.600558936,-0.574217628,-0.773668137,-0.522020828
20080829,0.123203285,0.349378882,0.34765334,0.037280974,-0.352617544,-0.755698712,0.309791282,-0.067949717,0.334722749,-0.324458441,0.385185185,-0.125118849,0.001059547,-0.339436822,0.166769243,-0.870901639,-0.243720804,-0.34214428
20080828,-0.403178684,0.252967503,-0.148772626,0.625234463,0.027131786,0.285749783,0.026918406,0.278568279,-0.113550341,-0.342368046,0.237600238,-0.026174404,0.535807493,0.014344458,0.188964475,-0.153452685,0.027087425,-0.686560662
20080827,-0.035046729,0.247090188,-0.037179328,0.553250346,0.992259776,0.493164367,0.53052568,0.799967678,0.132651128,-0.251387374,0.268016677,0.760667388,0.130126393,0.577089545,0.552022081,0.848283372,1.157692835,0.415573053
20080826,0.581634452,-0.291753112,-0.468730727,-0.163193573,-0.982510718,-1.31222277,-0.339312594,-0.646274888,-0.220597504,1.180592216,-0.193193639,-0.162141937,0.262004064,-0.616546384,-0.708966339,-0.462117754,-1.144443692,0.294829946
20080825,0.005875441,-0.503160882,-0.086270643,0,-0.05866485,-0.141494925,1.342418387,0.737984998,-0.006302389,0.264652103,-0.133570793,-0.028816927,-0.284718001,0.196341347,0.147172888,-0.193599818,-0.276877364,0.181966824
20080822,0.052906943,-0.615463521,0.346277517,0.378024194,-0.160663426,1.371998753,0.736984319,-0.04244139,-0.144745123,0.212170894,0.04454343,0.049622976,-0.051159073,-0.110021526,-0.025848014,-0.554926387,-0.040502228,-0.485513332
20080821,0.514062869,-0.268542199,-0.030908079,0.0567358,0.4441945,-1.152755517,1.288012919,0.771878373,-0.138260432,0.159381792,0.014850015,0.223663921,-0.074551361,0.364875894,-0.029815739,0.655457395,0.542961857,0.268406926
